"POLITICAL_UNIT","NAME","WGMS_ID","REC_SERIES_ID","YEAR","REFERENCE_YEAR","FRONT_VARIATION","QUALITATIVE_VARIATION","LOWEST_ELEVATION","HIGHEST_ELEVATION","YEAR_UNC","REF_YEAR_UNC","FRONT_VAR_POS_UNC","FRONT_VAR_NEG_UNC","ELEVATION_UNC","MORAINE_DEFINED_MAX","METHOD_CODE","METHOD_REMARKS","PUB_IN_FOG","REMARKS"
"CH","ROSENLAUI",445,6,1880,1874,-30,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1882,1880,61,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1883,1882,24,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1884,1883,30,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1886,1884,45,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1887,1886,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1888,1887,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1889,1888,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1890,1889,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1891,1890,10,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1893,1891,-34,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1894,1893,-6,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1895,1894,-23,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1896,1895,-8,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1897,1896,25,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1898,1897,10,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1899,1898,-2,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1900,1899,-40,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1915,1900,-222,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1918,1915,-20,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1923,1918,130,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1924,1923,-10,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1925,1924,-6,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1926,1925,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1927,1926,-10,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1928,1927,-15,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1929,1928,-13,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1930,1929,-9,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1931,1930,-18,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1932,1931,-12,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1933,1932,-12,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1934,1933,-10,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1935,1934,-23,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1936,1935,-10,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1937,1936,-11,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1938,1937,-8,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1960,1938,-343,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1961,1960,9,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1962,1961,6,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1963,1962,12,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1965,1963,18,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1966,1965,25,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1967,1966,12,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1968,1967,1,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1969,1968,7,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1972,1969,30,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1973,1972,-5,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1974,1973,-15,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1978,1974,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1982,1978,40,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1983,1982,-10,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1986,1983,30,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1987,1986,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1988,1987,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1729,1719,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1758,1729,150,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1810,1758,575,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1824,1810,185,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1828,1824,10,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1829,1828,10,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1842,1829,100,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1851,1842,30,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1852,1851,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1854,1852,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1861,1854,40,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1871,1861,30,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1875,1871,-25,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1880,1875,-35,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1884,1880,-45,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1886,1884,23,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1889,1886,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1890,1889,-8,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1893,1890,-197,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1894,1893,-2,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1895,1894,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1896,1895,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1897,1896,-3,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1898,1897,-25,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1899,1898,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1900,1899,-25,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1901,1900,-8,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1902,1901,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1903,1902,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1904,1903,-6,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1905,1904,-8,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1906,1905,-3,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1907,1906,-7,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1908,1907,-29,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1909,1908,-1,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1910,1909,-9,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1911,1910,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1912,1911,4,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1913,1912,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1914,1913,-8,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1915,1914,-12,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1916,1915,-11,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1917,1916,-7,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1918,1917,-7,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1919,1918,-8,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1920,1919,-8,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1921,1920,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1922,1921,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1923,1922,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1924,1923,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1925,1924,-7,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1926,1925,-7,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1927,1926,-16,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1928,1927,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1929,1928,-12,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1930,1929,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1931,1930,-13,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1932,1931,-12,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1933,1932,-54,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1934,1933,-67,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1935,1934,-43,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1936,1935,-41,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1937,1936,-40,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1938,1937,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1939,1938,-26,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1940,1939,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1941,1940,-26,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1942,1941,-11,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1943,1942,-29,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1944,1943,-26,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1945,1944,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1946,1945,-11,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1947,1946,-17,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1948,1947,-23,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1949,1948,-23,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1950,1949,-12,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1951,1950,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1952,1951,-26,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1953,1952,-11,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1954,1953,-17,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1955,1954,-13,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1956,1955,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1957,1956,-5,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1958,1957,-2,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1959,1958,-6,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1960,1959,-15,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1961,1960,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1962,1961,-11,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1963,1962,-18,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1964,1963,-13,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1965,1964,-19,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1966,1965,-17,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1967,1966,-21,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1968,1967,-15,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1969,1968,-13,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1970,1969,-7,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1971,1970,-7,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1972,1971,-13,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1973,1972,-11,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1974,1973,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1975,1974,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1976,1975,-17,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1977,1976,-9,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1978,1977,-33,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1979,1978,-14,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1980,1979,-8,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1981,1980,-27,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1982,1981,-12,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1983,1982,-27,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1984,1983,-18,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1985,1984,-17,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1986,1985,-24,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1987,1986,-11,,,,,,,,,,"HIS",,2010,
"CH","UNTERAAR",450,7,1988,1987,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1540,1535,-200,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1547,1540,350,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1552,1547,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1565,1552,-550,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1577,1565,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1588,1577,630,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1593,1588,200,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1597,1593,30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1600,1597,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1606,1600,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1611,1606,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1628,1611,-120,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1636,1628,150,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1641,1636,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1645,1641,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1650,1645,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1662,1650,-360,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1669,1662,140,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1670,1669,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1675,1670,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1686,1675,-330,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1705,1686,140,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1708,1705,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1719,1708,150,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1724,1719,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1732,1724,-260,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1743,1732,190,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1748,1743,-200,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1762,1748,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1766,1762,-40,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1768,1766,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1770,1768,60,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1774,1770,140,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1776,1774,100,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1777,1776,120,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1778,1777,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1783,1778,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1785,1783,-140,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1786,1785,-40,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1788,1786,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1794,1788,-180,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1802,1794,30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1808,1802,-80,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1810,1808,50,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1814,1810,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1815,1814,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1816,1815,100,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1819,1816,170,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1820,1819,160,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1826,1820,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1830,1826,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1835,1830,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1839,1835,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1841,1839,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1843,1841,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1855,1843,100,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1856,1855,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1860,1856,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1867,1860,-510,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1868,1867,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1869,1868,-60,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1871,1869,-50,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1879,1871,-180,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1880,1879,-70,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1882,1880,-100,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1883,1882,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1884,1883,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1886,1884,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1887,1886,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1890,1887,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1891,1890,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1892,1891,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1893,1892,190,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1894,1893,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1895,1894,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1896,1895,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1897,1896,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1898,1897,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1899,1898,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1900,1899,-90,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1901,1900,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1902,1901,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1903,1902,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1904,1903,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1905,1904,-50,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1906,1905,-60,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1907,1906,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1908,1907,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1909,1908,10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1910,1909,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1911,1910,-40,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1912,1911,20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1913,1912,10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1914,1913,10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1916,1914,-40,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1917,1916,-75,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1918,1917,10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1919,1918,10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1920,1919,10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1921,1920,25,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1922,1921,35,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1923,1922,25,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1924,1923,60,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1925,1924,75,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1926,1925,15,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1927,1926,-40,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1928,1927,-70,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1929,1928,-20,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1930,1929,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1931,1930,5,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1932,1931,5,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1933,1932,0,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1935,1933,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1936,1935,5,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1937,1936,-5,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1939,1937,-30,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1942,1939,-45,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1943,1942,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1944,1943,-10,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1945,1944,-15,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1946,1945,-25,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1947,1946,-35,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1948,1947,-25,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1949,1948,-15,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1951,1949,-45,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1952,1951,-15,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1953,1952,-70,,,,,,,,,,"HIS",,2010,
"CH","UNTERER GRINDELWALD",443,3,1954,1953,-45,,,,,,,,,,"HIS",,2010,
