"POLITICAL_UNIT","NAME","WGMS_ID","PSFG_ID","WGI_ID","GLIMS_ID","RGI_ID","REMARKS"
"PE","UNNAMED 33913",33913,,,"G286899E13226S","RGI60-16.00383",
"PE","UNNAMED 33914",33914,,,"G286903E13235S","RGI60-16.00384",
"PE","UNNAMED 33915",33915,,,"G286926E13227S","RGI60-16.00385",
"PE","UNNAMED 33916",33916,,,"G286884E13218S","RGI60-16.00386",
"PE","UNNAMED 33917",33917,,,"G286961E13211S","RGI60-16.00387",
"PE","UNNAMED 33918",33918,,,"G286963E13198S","RGI60-16.00388",
"PE","UNNAMED 33919",33919,,,"G286909E13248S","RGI60-16.00390",
"PE","UNNAMED 33920",33920,,,"G286939E13204S","RGI60-16.00391",
"PE","UNNAMED 33921",33921,,,"G286961E13195S","RGI60-16.00392",
"PE","UNNAMED 33922",33922,,,"G286914E13240S","RGI60-16.00393",
"PE","UNNAMED 33923",33923,,,"G286964E13204S","RGI60-16.00394",
"PE","UNNAMED 33924",33924,,,"G286937E13213S","RGI60-16.00395",
"PE","UNNAMED 33925",33925,,,"G286908E13239S","RGI60-16.00396",
"PE","UNNAMED 33926",33926,,,"G286950E13209S","RGI60-16.00397",
"PE","UNNAMED 33927",33927,,,"G286935E13221S","RGI60-16.00398",
"PE","UNNAMED 33928",33928,,,"G286931E13232S","RGI60-16.00399",
"PE","UNNAMED 33929",33929,,,"G286881E13224S","RGI60-16.00400",
"PE","UNNAMED 33930",33930,,,"G286916E13227S","RGI60-16.00401",
"PE","UNNAMED 33931",33931,,,"G286890E13220S","RGI60-16.00403",
"PE","UNNAMED 33932",33932,,,"G286954E13199S","RGI60-16.00404",
"PE","UNNAMED 33933",33933,,,"G287223E13175S","RGI60-16.00405",
"PE","UNNAMED 33934",33934,,,"G287222E13193S","RGI60-16.00406",
"PE","UNNAMED 33935",33935,,,"G287221E13183S","RGI60-16.00407",
"PE","UNNAMED 33936",33936,,,"G287231E13177S","RGI60-16.00408",
"PE","UNNAMED 33937",33937,,,"G287231E13180S","RGI60-16.00409",
"PE","UNNAMED 33938",33938,,,"G287206E13196S","RGI60-16.00410",
"PE","UNNAMED 33939",33939,,,"G287745E13181S","RGI60-16.00411",
"PE","UNNAMED 33940",33940,,,"G287750E13183S","RGI60-16.00412",
"PE","UNNAMED 33941",33941,,,"G287752E13169S","RGI60-16.00413",
"PE","UNNAMED 33942",33942,,,"G287746E13189S","RGI60-16.00414",
"PE","UNNAMED 33943",33943,,,"G287744E13167S","RGI60-16.00415",
"PE","UNNAMED 33944",33944,,,"G287695E13161S","RGI60-16.00416",
"PE","UNNAMED 33945",33945,,,"G287676E13168S","RGI60-16.00417",
"PE","UNNAMED 33946",33946,,,"G287579E13157S","RGI60-16.00419",
"PE","UNNAMED 33947",33947,,,"G287569E13155S","RGI60-16.00420",
"PE","UNNAMED 33948",33948,,,"G287562E13153S","RGI60-16.00421",
"PE","UNNAMED 33949",33949,,,"G287562E13149S","RGI60-16.00422",
"PE","UNNAMED 33950",33950,,,"G287630E13150S","RGI60-16.00424",
"PE","UNNAMED 33951",33951,,,"G287689E13164S","RGI60-16.00426",
"PE","UNNAMED 33952",33952,,,"G287640E13162S","RGI60-16.00427",
"PE","UNNAMED 33953",33953,,,"G287600E13173S","RGI60-16.00428",
"PE","UNNAMED 33954",33954,,,"G287768E13146S","RGI60-16.00430",
"PE","UNNAMED 33955",33955,,,"G287774E13141S","RGI60-16.00432",
"PE","UNNAMED 33956",33956,,,"G287748E13003S","RGI60-16.00435",
"PE","UNNAMED 33957",33957,,,"G287746E13007S","RGI60-16.00436",
"PE","UNNAMED 33958",33958,,,"G287740E13003S","RGI60-16.00438",
"PE","UNNAMED 33959",33959,,,"G287774E13006S","RGI60-16.00439",
"PE","UNNAMED 33963",33963,,,"G290151E14266S","RGI60-16.00463",
"PE","UNNAMED 33964",33964,,,"G290148E14266S","RGI60-16.00464",
"PE","UNNAMED 33965",33965,,,"G290219E14253S","RGI60-16.00466",
"PE","UNNAMED 33966",33966,,,"G290222E14255S","RGI60-16.00467",
"PE","UNNAMED 33967",33967,,,"G290220E14239S","RGI60-16.00468",
"PE","UNNAMED 33968",33968,,,"G290216E14244S","RGI60-16.00472",
"PE","UNNAMED 34235",34235,,,"G290734E14727S","RGI60-16.00858",
"PE","UNNAMED 34236",34236,,,"G290726E14720S","RGI60-16.00859",
"PE","UNNAMED 34237",34237,,,"G290724E14718S","RGI60-16.00860",
"PE","UNNAMED 34239",34239,,,"G290718E14638S","RGI60-16.00862",
"PE","UNNAMED 34241",34241,,,"G290697E14647S","RGI60-16.00864",
"PE","UNNAMED 34243",34243,,,"G290701E14649S","RGI60-16.00868",
"PE","UNNAMED 34251",34251,,,"G290717E14669S","RGI60-16.00887",
"PE","UNNAMED 34252",34252,,,"G290715E14664S","RGI60-16.00888",
"PE","UNNAMED 34261",34261,,,"G290741E14719S","RGI60-16.00907",
"PE","UNNAMED 34262",34262,,,"G290700E14639S","RGI60-16.00910",
"PE","UNNAMED 34263",34263,,,"G290718E14647S","RGI60-16.00911",
"PE","UNNAMED 34269",34269,,,"G290656E14623S","RGI60-16.00923",
"PE","UNNAMED 34270",34270,,,"G290658E14632S","RGI60-16.00925",
"PE","UNNAMED 34271",34271,,,"G290592E14613S","RGI60-16.00927",
"PE","UNNAMED 34272",34272,,,"G290582E14608S","RGI60-16.00928",
"PE","UNNAMED 34273",34273,,,"G290560E14592S","RGI60-16.00931",
"PE","UNNAMED 34274",34274,,,"G290567E14607S","RGI60-16.00932",
"PE","UNNAMED 34275",34275,,,"G290604E14622S","RGI60-16.00936",
"PE","UNNAMED 34277",34277,,,"G290568E14539S","RGI60-16.00940",
"PE","UNNAMED 34278",34278,,,"G290347E14449S","RGI60-16.00941",
"PE","UNNAMED 34279",34279,,,"G290346E14446S","RGI60-16.00942",
"PE","UNNAMED 34280",34280,,,"G290266E14358S","RGI60-16.00943",
"PE","UNNAMED 34281",34281,,,"G290280E14309S","RGI60-16.00945",
"PE","UNNAMED 34282",34282,,,"G290277E14311S","RGI60-16.00946",
"PE","UNNAMED 34283",34283,,,"G290270E14342S","RGI60-16.00947",
"PE","UNNAMED 34284",34284,,,"G290263E14320S","RGI60-16.00948",
"PE","UNNAMED 34285",34285,,,"G290273E14322S","RGI60-16.00949",
"PE","UNNAMED 34286",34286,,,"G290268E14323S","RGI60-16.00950",
"PE","UNNAMED 34287",34287,,,"G290255E14338S","RGI60-16.00951",
"PE","UNNAMED 34288",34288,,,"G290219E14311S","RGI60-16.00953",
"PE","UNNAMED 34289",34289,,,"G290222E14303S","RGI60-16.00954",
"PE","UNNAMED 34290",34290,,,"G290217E14307S","RGI60-16.00955",
"PE","UNNAMED 34291",34291,,,"G290212E14275S","RGI60-16.00956",
"PE","UNNAMED 34292",34292,,,"G290195E14275S","RGI60-16.00958",
"PE","UNNAMED 34293",34293,,,"G290195E14272S","RGI60-16.00960",
"PE","UNNAMED 34294",34294,,,"G290192E14273S","RGI60-16.00961",
"PE","UNNAMED 34295",34295,,,"G290200E14271S","RGI60-16.00962",
"PE","UNNAMED 34296",34296,,,"G289014E13673S","RGI60-16.00967",
"PE","UNNAMED 34297",34297,,,"G289018E13676S","RGI60-16.00968",
"PE","UNNAMED 34298",34298,,,"G289022E13677S","RGI60-16.00969",
"PE","UNNAMED 34299",34299,,,"G289026E13683S","RGI60-16.00970",
"PE","UNNAMED 34300",34300,,,"G289014E13679S","RGI60-16.00971",
"PE","UNNAMED 34301",34301,,,"G289278E13772S","RGI60-16.00974",
"PE","UNNAMED 34302",34302,,,"G289426E13766S","RGI60-16.00975",
"PE","UNNAMED 34303",34303,,,"G289419E13768S","RGI60-16.00976",
"PE","UNNAMED 34304",34304,,,"G288757E13766S","RGI60-16.00977",
"PE","UNNAMED 34305",34305,,,"G288825E13794S","RGI60-16.00978",
"PE","UNNAMED 34306",34306,,,"G288740E13804S","RGI60-16.00979",
"PE","UNNAMED 34307",34307,,,"G288784E13777S","RGI60-16.00981",
"PE","UNNAMED 34308",34308,,,"G288811E13782S","RGI60-16.00982",
"PE","UNNAMED 34309",34309,,,"G288815E13797S","RGI60-16.00983",
"PE","UNNAMED 34310",34310,,,"G288788E13793S","RGI60-16.00984",
"PE","UNNAMED 34311",34311,,,"G288775E13803S","RGI60-16.00985",
"PE","UNNAMED 34312",34312,,,"G288745E13787S","RGI60-16.00987",
"PE","UNNAMED 34313",34313,,,"G289303E13759S","RGI60-16.00989",
"PE","UNNAMED 34314",34314,,,"G289304E13751S","RGI60-16.00990",
"PE","UNNAMED 34315",34315,,,"G289301E13754S","RGI60-16.00991",
"PE","UNNAMED 34316",34316,,,"G289286E13662S","RGI60-16.00992",
"PE","UNNAMED 34317",34317,,,"G289299E13746S","RGI60-16.00994",
"PE","UNNAMED 34318",34318,,,"G289304E13745S","RGI60-16.00995",
"PE","UNNAMED 34319",34319,,,"G289792E14060S","RGI60-16.00996",
"PE","UNNAMED 34320",34320,,,"G288315E13756S","RGI60-16.00998",
"PE","UNNAMED 34321",34321,,,"G289305E13724S","RGI60-16.00999",
"PE","UNNAMED 34322",34322,,,"G289304E13732S","RGI60-16.01001",
"PE","UNNAMED 34323",34323,,,"G289287E13729S","RGI60-16.01003",
"PE","UNNAMED 34324",34324,,,"G289311E13725S","RGI60-16.01005",
"PE","UNNAMED 34325",34325,,,"G289300E13661S","RGI60-16.01006",
"PE","UNNAMED 34326",34326,,,"G289158E13722S","RGI60-16.01007",
"PE","UNNAMED 34327",34327,,,"G289792E14051S","RGI60-16.01008",
"PE","UNNAMED 34328",34328,,,"G288876E13680S","RGI60-16.01009",
"PE","UNNAMED 34329",34329,,,"G288890E13680S","RGI60-16.01010",
"PE","UNNAMED 34330",34330,,,"G288964E13783S","RGI60-16.01011",
"PE","UNNAMED 34331",34331,,,"G289040E13809S","RGI60-16.01012",
"PE","UNNAMED 34332",34332,,,"G289044E13782S","RGI60-16.01017",
"PE","UNNAMED 34333",34333,,,"G289037E13789S","RGI60-16.01018",
"PE","UNNAMED 34334",34334,,,"G288948E13727S","RGI60-16.01020",
"PE","UNNAMED 34335",34335,,,"G288934E13724S","RGI60-16.01021",
"PE","UNNAMED 34336",34336,,,"G288898E13688S","RGI60-16.01023",
"PE","UNNAMED 34337",34337,,,"G289177E13792S","RGI60-16.01031",
"PE","UNNAMED 34338",34338,,,"G289020E13748S","RGI60-16.01032",
"PE","UNNAMED 34339",34339,,,"G288938E13682S","RGI60-16.01035",
"PE","UNNAMED 34340",34340,,,"G288908E13690S","RGI60-16.01036",
"PE","UNNAMED 34341",34341,,,"G288952E13672S","RGI60-16.01038",
"PE","UNNAMED 34342",34342,,,"G289165E13799S","RGI60-16.01039",
"PE","UNNAMED 34343",34343,,,"G289090E13826S","RGI60-16.01042",
"PE","UNNAMED 34344",34344,,,"G289087E13835S","RGI60-16.01043",
"PE","UNNAMED 34345",34345,,,"G289096E13711S","RGI60-16.01044",
"PE","UNNAMED 34346",34346,,,"G289100E13711S","RGI60-16.01045",
"PE","UNNAMED 34347",34347,,,"G288940E13660S","RGI60-16.01047",
"PE","UNNAMED 34348",34348,,,"G288943E13668S","RGI60-16.01048",
"PE","UNNAMED 34349",34349,,,"G288959E13659S","RGI60-16.01049",
"PE","UNNAMED 34350",34350,,,"G288956E13661S","RGI60-16.01050",
"PE","UNNAMED 34351",34351,,,"G288928E13707S","RGI60-16.01051",
"PE","UNNAMED 34352",34352,,,"G289027E13756S","RGI60-16.01054",
"PE","UNNAMED 34353",34353,,,"G289048E13788S","RGI60-16.01056",
"PE","UNNAMED 34354",34354,,,"G289090E13704S","RGI60-16.01060",
"PE","UNNAMED 34355",34355,,,"G289105E13721S","RGI60-16.01061",
"PE","UNNAMED 34356",34356,,,"G289115E13732S","RGI60-16.01062",
"PE","UNNAMED 34357",34357,,,"G289178E13763S","RGI60-16.01068",
"PE","UNNAMED 34358",34358,,,"G289198E13784S","RGI60-16.01069",
"PE","UNNAMED 34359",34359,,,"G289188E13783S","RGI60-16.01070",
"PE","UNNAMED 34360",34360,,,"G288869E13687S","RGI60-16.01080",
"PE","UNNAMED 34361",34361,,,"G288869E13681S","RGI60-16.01081",
"PE","UNNAMED 34362",34362,,,"G288895E13680S","RGI60-16.01082",
"PE","UNNAMED 34363",34363,,,"G288883E13683S","RGI60-16.01083",
"PE","UNNAMED 34364",34364,,,"G288921E13687S","RGI60-16.01084",
"PE","UNNAMED 34365",34365,,,"G288931E13668S","RGI60-16.01085",
"PE","UNNAMED 34366",34366,,,"G288936E13658S","RGI60-16.01086",
"PE","UNNAMED 34367",34367,,,"G288932E13650S","RGI60-16.01088",
"PE","UNNAMED 34368",34368,,,"G288935E13646S","RGI60-16.01089",
"PE","UNNAMED 34369",34369,,,"G289221E13631S","RGI60-16.01090",
"PE","UNNAMED 34370",34370,,,"G289223E13630S","RGI60-16.01091",
"PE","UNNAMED 34371",34371,,,"G289220E13624S","RGI60-16.01092",
"PE","UNNAMED 34372",34372,,,"G289178E14175S","RGI60-16.01093",
"PE","UNNAMED 34373",34373,,,"G289182E14172S","RGI60-16.01094",
"PE","UNNAMED 34374",34374,,,"G289262E13622S","RGI60-16.01095",
"PE","UNNAMED 34375",34375,,,"G289250E13586S","RGI60-16.01096",
"PE","UNNAMED 34376",34376,,,"G289225E13591S","RGI60-16.01097",
"PE","UNNAMED 34377",34377,,,"G289227E13619S","RGI60-16.01098",
"PE","UNNAMED 34378",34378,,,"G289239E13603S","RGI60-16.01099",
"PE","UNNAMED 34379",34379,,,"G289225E13616S","RGI60-16.01100",
"PE","UNNAMED 34380",34380,,,"G289222E13611S","RGI60-16.01101",
"PE","UNNAMED 34381",34381,,,"G289216E13608S","RGI60-16.01102",
"PE","UNNAMED 34382",34382,,,"G289228E13600S","RGI60-16.01103",
"PE","UNNAMED 34383",34383,,,"G289210E13589S","RGI60-16.01104",
"PE","UNNAMED 34384",34384,,,"G289235E13588S","RGI60-16.01105",
"PE","UNNAMED 34385",34385,,,"G289258E13578S","RGI60-16.01107",
"PE","UNNAMED 34386",34386,,,"G289259E13575S","RGI60-16.01108",
"PE","UNNAMED 34387",34387,,,"G289255E13570S","RGI60-16.01109",
"PE","UNNAMED 34388",34388,,,"G288820E13559S","RGI60-16.01110",
"PE","UNNAMED 34389",34389,,,"G288815E13557S","RGI60-16.01111",
"PE","UNNAMED 34390",34390,,,"G288777E13546S","RGI60-16.01112",
"PE","UNNAMED 34391",34391,,,"G288815E13545S","RGI60-16.01113",
"PE","UNNAMED 34392",34392,,,"G288817E13543S","RGI60-16.01114",
"PE","UNNAMED 34393",34393,,,"G288871E13513S","RGI60-16.01116",
"PE","UNNAMED 34394",34394,,,"G288873E13517S","RGI60-16.01117",
"PE","UNNAMED 34395",34395,,,"G288880E13518S","RGI60-16.01118",
"PE","UNNAMED 34396",34396,,,"G288844E13490S","RGI60-16.01122",
"PE","UNNAMED 34397",34397,,,"G288854E13480S","RGI60-16.01124",
"PE","UNNAMED 34398",34398,,,"G288854E13476S","RGI60-16.01126",
"PE","UNNAMED 34399",34399,,,"G288789E13504S","RGI60-16.01127",
"PE","UNNAMED 34400",34400,,,"G288744E13521S","RGI60-16.01130",
"PE","UNNAMED 34401",34401,,,"G288743E13518S","RGI60-16.01131",
"PE","UNNAMED 34402",34402,,,"G288776E13538S","RGI60-16.01134",
"PE","UNNAMED 34403",34403,,,"G288787E13511S","RGI60-16.01135",
"PE","UNNAMED 34404",34404,,,"G288762E13537S","RGI60-16.01136",
"PE","UNNAMED 34405",34405,,,"G288770E13532S","RGI60-16.01137",
"PE","UNNAMED 34406",34406,,,"G288805E13539S","RGI60-16.01138",
"PE","UNNAMED 34407",34407,,,"G288808E13536S","RGI60-16.01139",
"PE","UNNAMED 34408",34408,,,"G288780E13501S","RGI60-16.01141",
"PE","UNNAMED 34409",34409,,,"G288746E13480S","RGI60-16.01142",
"PE","UNNAMED 34410",34410,,,"G288740E13480S","RGI60-16.01143",
"PE","UNNAMED 34411",34411,,,"G288735E13479S","RGI60-16.01144",
"PE","UNNAMED 34412",34412,,,"G288761E13529S","RGI60-16.01150",
"PE","UNNAMED 34413",34413,,,"G288743E13486S","RGI60-16.01151",
"PE","UNNAMED 34414",34414,,,"G288730E13468S","RGI60-16.01152",
"PE","UNNAMED 34415",34415,,,"G289200E14091S","RGI60-16.01154",
"PE","UNNAMED 34416",34416,,,"G289198E14101S","RGI60-16.01156",
"PE","UNNAMED 34417",34417,,,"G289805E14037S","RGI60-16.01161",
"PE","UNNAMED 34418",34418,,,"G289813E14035S","RGI60-16.01163",
"PE","UNNAMED 34419",34419,,,"G288805E13718S","RGI60-16.01164",
"PE","UNNAMED 34420",34420,,,"G289787E14036S","RGI60-16.01165",
"PE","UNNAMED 34421",34421,,,"G289782E14040S","RGI60-16.01166",
"PE","UNNAMED 34422",34422,,,"G289789E14042S","RGI60-16.01167",
"PE","UNNAMED 34423",34423,,,"G289795E14037S","RGI60-16.01168",
"PE","UNNAMED 34424",34424,,,"G289221E14043S","RGI60-16.01169",
"PE","UNNAMED 34425",34425,,,"G289223E14042S","RGI60-16.01170",
"PE","UNNAMED 34426",34426,,,"G289139E14032S","RGI60-16.01178",
"PE","UNNAMED 34427",34427,,,"G289136E14025S","RGI60-16.01180",
"PE","UNNAMED 34428",34428,,,"G289815E14012S","RGI60-16.01181",
"PE","UNNAMED 34429",34429,,,"G289163E14008S","RGI60-16.01183",
"PE","UNNAMED 34430",34430,,,"G289634E13947S","RGI60-16.01184",
"PE","UNNAMED 34431",34431,,,"G289632E13941S","RGI60-16.01185",
"PE","UNNAMED 34432",34432,,,"G289647E13945S","RGI60-16.01186",
"PE","UNNAMED 34433",34433,,,"G289272E13730S","RGI60-16.01189",
"PE","UNNAMED 34434",34434,,,"G289266E13706S","RGI60-16.01190",
"PE","UNNAMED 34435",34435,,,"G289271E13711S","RGI60-16.01192",
"PE","UNNAMED 34436",34436,,,"G289275E13706S","RGI60-16.01193",
"PE","UNNAMED 34437",34437,,,"G289269E13718S","RGI60-16.01194",
"PE","UNNAMED 34438",34438,,,"G289235E13738S","RGI60-16.01195",
"PE","UNNAMED 34439",34439,,,"G289643E13928S","RGI60-16.01197",
"PE","UNNAMED 34440",34440,,,"G289217E14118S","RGI60-16.01198",
"PE","UNNAMED 34441",34441,,,"G289629E13913S","RGI60-16.01200",
"PE","UNNAMED 34442",34442,,,"G289630E13910S","RGI60-16.01201",
"PE","UNNAMED 34443",34443,,,"G289555E13891S","RGI60-16.01202",
"PE","UNNAMED 34444",34444,,,"G289549E13899S","RGI60-16.01203",
"PE","UNNAMED 34445",34445,,,"G289551E13892S","RGI60-16.01204",
"PE","UNNAMED 34446",34446,,,"G289155E13719S","RGI60-16.01205",
"PE","UNNAMED 34447",34447,,,"G289152E13699S","RGI60-16.01206",
"PE","UNNAMED 34448",34448,,,"G289150E13707S","RGI60-16.01208",
"PE","UNNAMED 34449",34449,,,"G289156E13702S","RGI60-16.01209",
"PE","UNNAMED 34450",34450,,,"G289637E13879S","RGI60-16.01210",
"PE","UNNAMED 34451",34451,,,"G289763E14100S","RGI60-16.01211",
"PE","UNNAMED 34452",34452,,,"G289603E13917S","RGI60-16.01214",
"PE","UNNAMED 34453",34453,,,"G289568E13918S","RGI60-16.01216",
"PE","UNNAMED 34454",34454,,,"G289576E13882S","RGI60-16.01217",
"PE","UNNAMED 34455",34455,,,"G289605E13907S","RGI60-16.01218",
"PE","UNNAMED 34456",34456,,,"G289608E13899S","RGI60-16.01219",
"PE","UNNAMED 34457",34457,,,"G289614E13890S","RGI60-16.01220",
"PE","UNNAMED 34458",34458,,,"G289579E13913S","RGI60-16.01221",
"PE","UNNAMED 34459",34459,,,"G289584E13890S","RGI60-16.01222",
"PE","UNNAMED 34460",34460,,,"G289582E13874S","RGI60-16.01223",
"PE","UNNAMED 34461",34461,,,"G289588E13905S","RGI60-16.01224",
"PE","UNNAMED 34462",34462,,,"G289620E13894S","RGI60-16.01225",
"PE","UNNAMED 34463",34463,,,"G289597E13914S","RGI60-16.01226",
"PE","UNNAMED 34464",34464,,,"G289574E13897S","RGI60-16.01228",
"PE","UNNAMED 34465",34465,,,"G289558E13871S","RGI60-16.01229",
"PE","UNNAMED 34466",34466,,,"G289557E13867S","RGI60-16.01230",
"PE","UNNAMED 34467",34467,,,"G289562E13874S","RGI60-16.01231",
"PE","UNNAMED 34468",34468,,,"G289158E13694S","RGI60-16.01232",
"PE","UNNAMED 34469",34469,,,"G289646E13869S","RGI60-16.01235",
"PE","UNNAMED 34470",34470,,,"G289643E13872S","RGI60-16.01236",
"PE","UNNAMED 34471",34471,,,"G289644E13862S","RGI60-16.01237",
"PE","UNNAMED 34472",34472,,,"G289642E13860S","RGI60-16.01238",
"PE","UNNAMED 34473",34473,,,"G289148E13971S","RGI60-16.01250",
"PE","UNNAMED 34474",34474,,,"G289258E14099S","RGI60-16.01255",
"PE","UNNAMED 34475",34475,,,"G288851E13875S","RGI60-16.01256",
"PE","UNNAMED 34476",34476,,,"G289599E13860S","RGI60-16.01258",
"PE","UNNAMED 34477",34477,,,"G288838E13690S","RGI60-16.01260",
"PE","UNNAMED 34478",34478,,,"G288849E13710S","RGI60-16.01261",
"PE","UNNAMED 34479",34479,,,"G288809E13755S","RGI60-16.01263",
"PE","UNNAMED 34480",34480,,,"G288853E13734S","RGI60-16.01264",
"PE","UNNAMED 34481",34481,,,"G288837E13693S","RGI60-16.01267",
"PE","UNNAMED 34482",34482,,,"G288903E13789S","RGI60-16.01268",
"PE","UNNAMED 34483",34483,,,"G288808E13749S","RGI60-16.01270",
"PE","UNNAMED 34484",34484,,,"G288845E13714S","RGI60-16.01271",
"PE","UNNAMED 34485",34485,,,"G288826E13737S","RGI60-16.01273",
"PE","UNNAMED 34486",34486,,,"G288832E13718S","RGI60-16.01274",
"PE","UNNAMED 34487",34487,,,"G288821E13759S","RGI60-16.01275",
"PE","UNNAMED 34488",34488,,,"G288903E13786S","RGI60-16.01276",
"PE","UNNAMED 34489",34489,,,"G288838E13704S","RGI60-16.01279",
"PE","UNNAMED 34490",34490,,,"G288846E13707S","RGI60-16.01280",
"PE","UNNAMED 34491",34491,,,"G288873E13813S","RGI60-16.01283",
"PE","UNNAMED 34492",34492,,,"G288869E13760S","RGI60-16.01286",
"PE","UNNAMED 34493",34493,,,"G288814E13747S","RGI60-16.01287",
"PE","UNNAMED 34494",34494,,,"G288868E13850S","RGI60-16.01289",
"PE","UNNAMED 34495",34495,,,"G288700E13841S","RGI60-16.01290",
"PE","UNNAMED 34496",34496,,,"G288679E13856S","RGI60-16.01291",
"PE","UNNAMED 34497",34497,,,"G288690E13847S","RGI60-16.01292",
"PE","UNNAMED 34498",34498,,,"G288681E13843S","RGI60-16.01293",
"PE","UNNAMED 34499",34499,,,"G288657E13835S","RGI60-16.01295",
"PE","UNNAMED 34500",34500,,,"G289743E14089S","RGI60-16.01296",
"PE","UNNAMED 34501",34501,,,"G289139E13681S","RGI60-16.01297",
"PE","UNNAMED 34502",34502,,,"G289384E13812S","RGI60-16.01298",
"PE","UNNAMED 34503",34503,,,"G288716E13825S","RGI60-16.01299",
"PE","UNNAMED 34504",34504,,,"G288710E13825S","RGI60-16.01300",
"PE","UNNAMED 34505",34505,,,"G289261E14093S","RGI60-16.01301",
"PE","UNNAMED 34506",34506,,,"G289261E14092S","RGI60-16.01302",
"PE","UNNAMED 34507",34507,,,"G289384E13794S","RGI60-16.01303",
"PE","UNNAMED 34508",34508,,,"G289379E13797S","RGI60-16.01304",
"PE","UNNAMED 34509",34509,,,"G289197E14191S","RGI60-16.01305",
"PE","UNNAMED 34558",34558,,,"G288132E15730S","RGI60-16.01458",
"PE","UNNAMED 34559",34559,,,"G288143E15722S","RGI60-16.01465",
"PE","UNNAMED 34560",34560,,,"G287442E15544S","RGI60-16.01469",
"PE","UNNAMED 34561",34561,,,"G287432E15541S","RGI60-16.01471",
"PE","UNNAMED 34562",34562,,,"G287437E15539S","RGI60-16.01472",
"PE","UNNAMED 34563",34563,,,"G287320E15535S","RGI60-16.01484",
"PE","UNNAMED 34564",34564,,,"G287827E15464S","RGI60-16.01496",
"PE","UNNAMED 34565",34565,,,"G288129E15456S","RGI60-16.01499",
"PE","UNNAMED 34566",34566,,,"G287823E15418S","RGI60-16.01500",
"PE","UNNAMED 34567",34567,,,"G287102E15426S","RGI60-16.01501",
"PE","UNNAMED 34568",34568,,,"G287107E15425S","RGI60-16.01502",
"PE","UNNAMED 34569",34569,,,"G287830E15414S","RGI60-16.01512",
"PE","UNNAMED 34570",34570,,,"G287835E15411S","RGI60-16.01513",
"PE","UNNAMED 34571",34571,,,"G287829E15404S","RGI60-16.01515",
"PE","UNNAMED 34572",34572,,,"G287827E15402S","RGI60-16.01516",
"PE","UNNAMED 34573",34573,,,"G287118E15406S","RGI60-16.01518",
"PE","UNNAMED 34574",34574,,,"G287113E15403S","RGI60-16.01519",
"PE","UNNAMED 34578",34578,,,"G287101E15412S","RGI60-16.01526",
"PE","UNNAMED 34579",34579,,,"G287109E15413S","RGI60-16.01527",
"PE","UNNAMED 34580",34580,,,"G287091E15406S","RGI60-16.01528",
"PE","UNNAMED 34592",34592,,,"G288126E15832S","RGI60-16.01592",
"PE","UNNAMED 34593",34593,,,"G288125E15811S","RGI60-16.01597",
"PE","UNNAMED 34594",34594,,,"G288139E15798S","RGI60-16.01601",
"PE","UNNAMED 34595",34595,,,"G288107E15721S","RGI60-16.01603",
"PE","UNNAMED 34596",34596,,,"G288099E15717S","RGI60-16.01604",
"PE","UNNAMED 34597",34597,,,"G283413E10759S","RGI60-16.01665",
"PE","UNNAMED 34598",34598,,,"G283362E10755S","RGI60-16.01668",
"PE","UNNAMED 34599",34599,,,"G283354E10742S","RGI60-16.01669",
"PE","UNNAMED 34600",34600,,,"G283370E10739S","RGI60-16.01670",
"PE","UNNAMED 34601",34601,,,"G283374E10740S","RGI60-16.01671",
"PE","UNNAMED 34602",34602,,,"G283387E10740S","RGI60-16.01672",
"PE","UNNAMED 34603",34603,,,"G283350E10733S","RGI60-16.01673",
"PE","UNNAMED 34604",34604,,,"G283348E10720S","RGI60-16.01674",
"PE","UNNAMED 34605",34605,,,"G283347E10713S","RGI60-16.01675",
"PE","UNNAMED 34606",34606,,,"G283755E11896S","RGI60-16.01676",
"PE","UNNAMED 34607",34607,,,"G283356E10708S","RGI60-16.01677",
"PE","UNNAMED 34608",34608,,,"G283396E10710S","RGI60-16.01678",
"PE","UNNAMED 34609",34609,,,"G283395E10708S","RGI60-16.01679",
"PE","UNNAMED 34610",34610,,,"G283394E10706S","RGI60-16.01680",
"PE","UNNAMED 34611",34611,,,"G283362E10702S","RGI60-16.01681",
"PE","UNNAMED 34612",34612,,,"G283346E10649S","RGI60-16.01687",
"PE","UNNAMED 34613",34613,,,"G283294E10592S","RGI60-16.01688",
"PE","UNNAMED 34614",34614,,,"G284003E11907S","RGI60-16.01691",
"PE","UNNAMED 34615",34615,,,"G284011E11903S","RGI60-16.01692",
"PE","UNNAMED 34616",34616,,,"G284015E11891S","RGI60-16.01693",
"PE","UNNAMED 34617",34617,,,"G284001E11916S","RGI60-16.01694",
"PE","UNNAMED 34618",34618,,,"G284007E11895S","RGI60-16.01696",
"PE","UNNAMED 34619",34619,,,"G283999E11905S","RGI60-16.01697",
"PE","UNNAMED 34620",34620,,,"G284017E11897S","RGI60-16.01698",
"PE","UNNAMED 34621",34621,,,"G283286E10525S","RGI60-16.01709",
"PE","UNNAMED 34622",34622,,,"G283279E10522S","RGI60-16.01710",
"PE","UNNAMED 34623",34623,,,"G283276E10518S","RGI60-16.01711",
"PE","UNNAMED 34624",34624,,,"G283282E10528S","RGI60-16.01713",
