"POLITICAL_UNIT","NAME","WGMS_ID","Year","TIME_SYSTEM","BEGIN_PERIOD","END_WINTER","END_PERIOD","ELA_PREFIX","ELA","ELA_UNC","MIN_SITES_ACC","MAX_SITES_ACC","MIN_SITES_ABL","MAX_SITES_ABL","ACC_AREA","ACC_AREA_UNC","ABL_AREA","ABL_AREA_UNC","AAR","PUB_IN_MBB","PUB_IN_FOG","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"NO","BREIDABLIKKBREA",2671,2009,,20080923,20090429,20091013,,1565,,,,,,,,,,30.00000,,,"Kjøllmoen B. (NVE), Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Kjøllmoen, B. (Ed.). 2010: Glaciological investigations in Norway in 2009. NVE Report 2 2010.",
"NO","BREIDABLIKKBREA",2671,2010,,20091013,20100505,20100928,">",1651,,,,,,,,,,0.0000000,,,"Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Kjøllmoen, B. (Ed.). 2011: Glaciological investigations in Norway in 2010. NVE Report 3 2011.",
"NO","BREIDABLIKKBREA",2671,2011,,20111001,20120502,20121012,,1290,,,,,,,,,,90.00000,,,"Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.","Original"
"NO","BREIDABLIKKBREA",2671,2012,,20121012,20130501,20130924,">",1648,,,,,,,,,,0.0000000,,,"Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.","Original"
"NO","BREIDABLIKKBREA",2671,2013,,20100928,20110429,20111001,">",1648,,,,,,,,,,0.0000000,,,"Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glaciological investigations in Norway 2011-2015. NVE Rapport 88 2016, 171 pp.","Original"
"NO","CAINHAVARRE",1330,1965,,19640906,19650422,19650922,,1350,,,,,,,,,,72.00000,,,"Glacier group (NVE)",,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Pytte, R. og O. Liestøl (1966): Glasio-hydrologiske undersøkelser i Norge 1965. Årsrapport fra Brekontoret.",
"NO","CAINHAVARRE",1330,1966,,19650922,19660521,19660812,">",1538,,,,,,,,,,0.0000000,,,"Glacier group (NVE)",,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Pytte, R. (1967): Glasio-hydrologiske undersøkelser i Norge 1966. NVE Rapport 2-1967.",
"NO","CAINHAVARRE",1330,1967,,19660812,19670519,19671030,,1460,,,,,,,,,,31.00000,,,"Glacier group (NVE)",,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Østrem, G og R. Pytte (1968): Glasiologiske undersøkelser i Norge 1967. NVE Rapport 4-1968.",
"NO","CAINHAVARRE",1330,1968,,19671030,19680514,19680908,,1270,,,,,,,,,,91.00000,,,"Glacier group (NVE)",,"Kjøllmoen, B. (2017): Homogenisering av korte massebalanseserier i Norge. NVE Rapport 33-2017. Pytte, R. (1969): Glasiologiske undersøkelser i Norge 1968. NVE Rapport 5-1969.",
"NO","CHARLES RABOT BREEN",3488,1970,,,,,,,,,,,,,,,,,,,,,,
"NO","CHARLES RABOT BREEN",3488,1971,,,,,,,,,,,,,,,,,,,,,,
"NO","CHARLES RABOT BREEN",3488,1972,,,,,,,,,,,,,,,,,,,,,,
"NO","CHARLES RABOT BREEN",3488,1973,,,,,,,,,,,,,,,,,,,,,,
"NO","ENGABREEN",298,1970,,19690908,19700507,19700908,,1418,,,,,,,,,,6.000000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Tvede, A. (ed.) (1971): Glas. unders. i Norge i 1970, NVE Rap. 2-1971, 110p.","Calibrated"
"NO","ENGABREEN",298,1971,,19700908,19710527,19710909,,1116,,,,,,,,,,71.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Tvede, A. (ed.) (1973): Glas. unders. i Norge i 1971, NVE Rap. 2-1973, 110 p.","Calibrated"
"NO","ENGABREEN",298,1972,,19710909,19720503,19721022,,1254,,,,,,,,,,42.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p.Tvede, A. (ed.) (1974): Glas. unders. i Norge i 1972, NVE Rap. 1-1974, 99 p.","Calibrated"
"NO","ENGABREEN",298,1973,,19721022,19730517,19730831,,945,,,,,,,,,,90.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Tvede, A. (ed.) (1975): Glas. unders. i Norge i 1973, NVE Rap. 1-1975, 72 p.","Calibrated"
"NO","ENGABREEN",298,1974,,19730831,19740520,19741005,,1044,,,,,,,,,,81.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Tvede, Wold and Østrem (ed.) (1975): Glas. unders. i Norge i 1974, NVE Rap. 5-1975, 71p.","Calibrated"
"NO","ENGABREEN",298,1975,,19741005,19750526,19751001,,1036,,,,,,,,,,82.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p.  Wold, B. and Hagen, J. O. (ed.) (1977): Glas. unders. i Norge 1975, NVE Rap. 2-1977, 66 p","Calibrated"
"NO","ENGABREEN",298,1976,,19751001,19760520,19760904,,998,,,,,,,,,,86.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Hagen, J. O. (ed.) (1977): Glas. unders. i Norge 1976, NVE Rap. 7-1977, 94 p.","Calibrated"
"NO","ENGABREEN",298,1977,,19760904,19770510,19770901,,1090,,,,,,,,,,75.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Wold, B. and N. Haakensen (ed.) (1978): Glas. unders. i Norge 1977, NVE Rap. 3-1978, 54 p","Calibrated"
"NO","ENGABREEN",298,1978,,19770901,19780527,19780901,,1315,,,,,,,,,,28.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Wold, B. and K. Repp (ed.) (1979): Glas. unders. i Norge 1978, NVE Rap. 4-1979, 71 p.","Calibrated"
"NO","ENGABREEN",298,1979,,19780901,19790523,19790911,,1143,,,,,,,,,,65.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Haakensen, N. and B. Wold (ed.) (1981): Glas. unders. i Norge 1979, NVE Rap. 3-1981, 80 p.","Calibrated"
"NO","ENGABREEN",298,1980,,19790911,19800510,19800902,,1302,,,,,,,,,,31.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Haakensen, N. (ed.) (1982): Glas. unders. i Norge 1980, NVE Rap. 1-1982, 87 p.","Calibrated"
"NO","ENGABREEN",298,1981,,19800902,19810514,19811127,,1145,,,,,,,,,,65.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Haakensen, N. (ed.) (1984): Glas. unders. i Norge 1981, NVE Rap. 1-1984, 79 p.","Calibrated"
"NO","ENGABREEN",298,1982,,19811127,19820510,19821009,,1068,,,,,,,,,,78.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p.  Roland, E. and N. Haakensen (ed.) (1985): Glas. unders. i Norge 1982, NVE Rap. 1-1985, 97 p+app","Calibrated"
"NO","ENGABREEN",298,1983,,19821009,19830601,19831001,,1124,,,,,,,,,,69.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p.  Roland, E. and N. Haakensen (ed.) (1986): Glas. unders. i Norge 1983, NVE Rap. 1-1986, 50p.","Calibrated"
"NO","ENGABREEN",298,1984,,19831001,19840521,19840921,,1012,,,,,,,,,,85.00000,,,"Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjeldsen, O. (ed.) (1987): Glas. unders. i Norge 1984, NVE Publikasjon V 7-1987, 68p.","Calibrated"
"NO","ENGABREEN",298,1985,,19840921,19850509,19851114,">",1575,,,,,,,,,,0.0000000,,,"Nils Haakensen/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Laumann, Haakensen and Wold (1988): ... 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.","Calibrated"
"NO","ENGABREEN",298,1986,,19851114,19860526,19861029,,1199,,,,,,,,,,54.00000,,,"Nils Haakensen/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Laumann, T., N. Haakensen and B. Wold (1988): ..., NVE Publikasjon 13-1988, 49 p.","Calibrated"
"NO","ENGABREEN",298,1987,,19861029,19870521,19870917,,1061,,,,,,,,,,79.00000,,,"Nils Haakensen/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Laumann, T., N. Haakensen and B. Wold (1988): ..., NVE Publikasjon 13-1988, 49 p.","Calibrated"
"NO","ENGABREEN",298,1988,,19870919,19880529,19880919,">",1577,,,,,,,,,,0.0000000,,,"Wold B. (GD-NWREA)","GD-NWREA: Glacier Division, Norwegian Water Resources and Energy Administration","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE-Rap. 29-2016. 51p. Østrem, G. (ed.) (1991): …, NVE Publikasjon 11-1991, 79 p.","Calibrated"
"NO","ENGABREEN",298,1989,,19880919,19890522,19891005,,970,,,,,,,,,,88.00000,,,"Wold B. (GD-NWREA)","GD-NWREA: Glacier Division, Norwegian Water Resources and Energy Administration","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE-Rap. 29-2016. 51p. Østrem, G. (ed.) (1991): ..., NVE Publikasjon 11-1991, 79 p.","Calibrated"
"NO","ENGABREEN",298,1990,,19891005,19900514,19900831,,1088,,,,,,,,,,76.00000,,,"Wold B. (GD-NWREA)","GD-NWREA: Glacier Division, Norwegian Water Resources and Energy Administration","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE-Rap. 29-2016. 51p. Elvehøy and Haakensen (ed.) (1992): ..., NVE Publikasjon 3-1992, 103 p.","Calibrated"
"NO","ENGABREEN",298,1991,,19900831,19910516,19910930,,1092,,,,,,,,,,75.00000,,,"Wold B. (GD-NWREA)","GD-NWREA: Glacier Division, Norwegian Water Resources and Energy Administration","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE-Rap. 29-2016. 51p. H. Elvehøy and N. Haakensen (ed.) (1992): ..., NVE Publikasjon 3-1992, 103 p.","Calibrated"
"NO","ENGABREEN",298,1992,,19910930,19920524,19920913,,1021,,,,,,,,,,84.00000,,,"Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division, Norwegian Water Resources and Energy Administration","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE-Rap. 29-2016. 51p. Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.","Calibrated"
"NO","ENGABREEN",298,1993,,19920913,19930508,19930923,,1053,,,,,,,,,,80.00000,,,"Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division, Norwegian Water Resources and Energy Administration","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE-Rap. 29-2016. 51p. Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.","Calibrated"
"NO","ENGABREEN",298,1994,,19930923,19940513,19940916,,1144,,,,,,,,,,65.00000,,,"Hagen J. (UO/DPG), Atterås G. (GD-NWREA)","GD-NWREA: Glacier Division, Norwegian Water Resources and Energy Administration, UO/DPG: Department of Physical Geography, University of Oslo","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE-Rap. 29-2016. 51p. Elvehøy m.fl. (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192p.","Calibrated"
"NO","ENGABREEN",298,1995,,19940916,19950429,19950915,,1021,,,,,,,,,,84.00000,,,"Hagen J. (UO/DPG), Atterås G. (GD-NWREA)","GD-NWREA: Glacier Division, Norwegian Water Resources and Energy Administration, UO/DPG: Department of Physical Geography, University of Oslo","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE-Rap. 29-2016. 51p. Elvehøy m.fl. (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192p.","Calibrated"
"NO","ENGABREEN",298,1996,,19950915,19960521,19960919,,1070,,,,,,,,,,78.00000,,,"Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC: 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p.","Calibrated"
"NO","ENGABREEN",298,1997,,19960919,19970510,19971010,,1090,,,,,,,,,,76.00000,,,"Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p.","Calibrated"
"NO","ENGABREEN",298,1998,,19971010,19980528,19980929,,1184,,,,,,,,,,57.00000,,,"Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (1999): Glas. unders. i Norge - 1998, NVE Rap. 5-1999, 119p.","Calibrated"
"NO","ENGABREEN",298,1999,,19980929,19990521,19990922,,1280,,,,,,,,,,36.00000,,,"Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (2000): Glas. unders. i Norge i 1999, NVE Rap. 2-2000, 140p.","Calibrated"
"NO","ENGABREEN",298,2000,,19990922,20000525,20000921,,1063,,,,,,,,,,79.00000,,,"Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (2001): Glac. invest. in Norway in 2000, NVE Report 2-2001, 122p.","Calibrated"
"NO","ENGABREEN",298,2001,,20000921,20010526,20010926,">",1577,,,,,,,,,,0.0000000,,,"Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (2003): Glac. invest. in Norway in 2001, NVE Report 1-2003, 102p.","Calibrated"
"NO","ENGABREEN",298,2002,,20010926,20020526,20020926,,1251,,,,,,,,,,42.00000,,,"Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (2003): Glac. invest. in Norway in 2002, NVE Report 3-2003, 92p.","Calibrated"
"NO","ENGABREEN",298,2003,,20020926,20030520,20030928,,1315,,,,,,,,,,28.00000,,,"Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (2004): Glac. invest. in Norway in 2003, NVE Report 4-2004, 97p.","Calibrated"
"NO","ENGABREEN",298,2004,,20030928,20040526,20041016,,1129,,,,,,,,,,68.00000,,,"Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (2005): Glac. invest. in Norway in 2004, NVE Report 2-2005, 90p.","Calibrated"
"NO","ENGABREEN",298,2005,,20041016,20050524,20050929,,1101,,,,,,,,,,74.00000,,,"Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p.  Kjøllmoen, B. (ed.) (2006): Glac. invest. in Norway in 2005, NVE Report 2-2006, 91p.","Calibrated"
"NO","ENGABREEN",298,2006,,20050929,20060613,20061004,,1424,,,,,,,,,,6.000000,,,"Elvehøy H. (NVE), Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p.  Kjøllmoen, B. (ed.) (2007): Glac. invest. in Norway in 2006, NVE Report 1-2007, 99p.","Calibrated"
"NO","ENGABREEN",298,2007,,20061004,20070601,20071113,,1075,,,,,,,,,,77.00000,,,"Elvehøy H. (NVE), Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen. B. (ed.) (2008): Glac. invest. in Norway in 2007, NVE Report 3-2008, 91p.","Calibrated"
"NO","ENGABREEN",298,2008,,20071113,20080515,20081003,,1151,,,,,,,,,,64.00000,,,"Elvehøy H. (NVE), Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H (2016): Reanal. of a mb record, Engabreen 1970-2014. NVE.Rap. 29-2016, 51 p. Kjøllmoen, B. (ed.) (2009): Glac. invest. in Norway in 2008, NVE Report 2-2009, 80p.","Calibrated"
